unique_id,ground_truth,inferred_value,data,created_at
1bf05637-3c56-45ef-8d93-e6c3f244672f,5,rotisserie,<memory at 0x7f42bde76d40>,46:47.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,69,letter_opener,<memory at 0x7f42bde76e00>,46:47.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,19,Brittany_spaniel,<memory at 0x7f42bde76ec0>,46:47.5
1bf05637-3c56-45ef-8d93-e6c3f244672f,5,studio_couch,<memory at 0x7f42bde76f80>,46:47.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,91,airship,<memory at 0x7f42bde77040>,46:47.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,69,fire_screen,<memory at 0x7f42bde77100>,46:47.8
9e1fb109-1b26-4286-8506-b51f2aa48218,95,limpkin,<memory at 0x7f42bde771c0>,46:47.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,8,mountain_bike,<memory at 0x7f42bde77280>,46:47.9
9e1fb109-1b26-4286-8506-b51f2aa48218,31,tusker,<memory at 0x7f42bde77340>,46:48.7
9e1fb109-1b26-4286-8506-b51f2aa48218,22,analog_clock,<memory at 0x7f42bde77400>,46:48.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,90,moving_van,<memory at 0x7f42bde774c0>,46:48.1
04c54740-b19a-4634-8289-417512aef465,9,nipple,<memory at 0x7f42bde77580>,46:48.1
9e1fb109-1b26-4286-8506-b51f2aa48218,62,yellow_lady's_slipper,<memory at 0x7f42bde77640>,46:48.2
9e1fb109-1b26-4286-8506-b51f2aa48218,39,typewriter_keyboard,<memory at 0x7f42bde77700>,46:48.7
04c54740-b19a-4634-8289-417512aef465,51,komondor,<memory at 0x7f42bde777c0>,46:48.8
04c54740-b19a-4634-8289-417512aef465,60,Arabian_camel,<memory at 0x7f42bde77880>,46:47.8
04c54740-b19a-4634-8289-417512aef465,28,Windsor_tie,<memory at 0x7f42bde77940>,46:47.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,95,grey_whale,<memory at 0x7f42bde77a00>,46:47.9
04c54740-b19a-4634-8289-417512aef465,7,ant,<memory at 0x7f42bde77ac0>,46:48.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,71,Indian_elephant,<memory at 0x7f42bde77b80>,46:48.2
04c54740-b19a-4634-8289-417512aef465,92,daisy,<memory at 0x7f42bde77c40>,46:48.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,64,hog,<memory at 0x7f42bde77d00>,46:48.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,71,grey_whale,<memory at 0x7f42bde77dc0>,46:49.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,92,screen,<memory at 0x7f42bde77e80>,46:48.9
04c54740-b19a-4634-8289-417512aef465,98,maillot,<memory at 0x7f42bde77f40>,46:50.0
9e1fb109-1b26-4286-8506-b51f2aa48218,25,knee_pad,<memory at 0x7f42bde80040>,46:49.8
9e1fb109-1b26-4286-8506-b51f2aa48218,9,beer_bottle,<memory at 0x7f42bde80100>,46:49.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,92,lipstick,<memory at 0x7f42bde801c0>,46:50.1
04c54740-b19a-4634-8289-417512aef465,25,studio_couch,<memory at 0x7f42bde80280>,46:50.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,0,punching_bag,<memory at 0x7f42bde80340>,46:50.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,60,hartebeest,<memory at 0x7f42bde80400>,46:50.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,71,lakeside,<memory at 0x7f42bde804c0>,46:50.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,73,nematode,<memory at 0x7f42bde80580>,46:50.8
9e1fb109-1b26-4286-8506-b51f2aa48218,73,dugong,<memory at 0x7f42bde80640>,46:50.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,60,golf_ball,<memory at 0x7f42bde80700>,46:50.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,80,fox_squirrel,<memory at 0x7f42bde807c0>,46:51.4
9e1fb109-1b26-4286-8506-b51f2aa48218,39,oil_filter,<memory at 0x7f42bde80880>,46:51.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,41,lawn_mower,<memory at 0x7f42bde80940>,46:51.5
1bf05637-3c56-45ef-8d93-e6c3f244672f,73,dugong,<memory at 0x7f42bde80a00>,46:51.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,20,folding_chair,<memory at 0x7f42bde80ac0>,46:52.2
04c54740-b19a-4634-8289-417512aef465,94,barrel,<memory at 0x7f42bde80b80>,46:52.6
04c54740-b19a-4634-8289-417512aef465,71,seashore,<memory at 0x7f42bde80c40>,46:52.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,86,combination_lock,<memory at 0x7f42bde80d00>,46:51.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,92,lipstick,<memory at 0x7f42bde80dc0>,46:52.0
9e1fb109-1b26-4286-8506-b51f2aa48218,17,milk_can,<memory at 0x7f42bde80e80>,46:52.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,25,black-and-tan_coonhound,<memory at 0x7f42bde80f40>,46:52.1
9e1fb109-1b26-4286-8506-b51f2aa48218,29,triceratops,<memory at 0x7f42bde81000>,46:52.6
04c54740-b19a-4634-8289-417512aef465,83,strawberry,<memory at 0x7f42bde810c0>,46:53.0
9e1fb109-1b26-4286-8506-b51f2aa48218,28,whiskey_jug,<memory at 0x7f42bde81180>,46:53.1
9e1fb109-1b26-4286-8506-b51f2aa48218,74,isopod,<memory at 0x7f42bde81240>,46:53.5
9e1fb109-1b26-4286-8506-b51f2aa48218,72,polecat,<memory at 0x7f42bde81300>,46:53.6
04c54740-b19a-4634-8289-417512aef465,73,dugong,<memory at 0x7f42bde813c0>,46:53.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,23,milk_can,<memory at 0x7f42bde81480>,46:54.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,15,Arabian_camel,<memory at 0x7f42bde81540>,46:54.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,68,valley,<memory at 0x7f42bde81600>,46:54.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,89,snowplow,<memory at 0x7f42bde816c0>,46:54.6
9e1fb109-1b26-4286-8506-b51f2aa48218,83,rubber_eraser,<memory at 0x7f42bde81780>,46:54.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,39,pedestal,<memory at 0x7f42bde81840>,46:54.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,24,cockroach,<memory at 0x7f42bde81900>,46:54.7
04c54740-b19a-4634-8289-417512aef465,41,lawn_mower,<memory at 0x7f42bde819c0>,46:54.7
9e1fb109-1b26-4286-8506-b51f2aa48218,6,bee,<memory at 0x7f42bde81a80>,46:55.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,36,fox_squirrel,<memory at 0x7f42bde81b40>,46:55.5
04c54740-b19a-4634-8289-417512aef465,33,fire_screen,<memory at 0x7f42bde81c00>,46:55.4
9e1fb109-1b26-4286-8506-b51f2aa48218,84,table_lamp,<memory at 0x7f42bde81cc0>,46:55.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,99,nematode,<memory at 0x7f42bde81d80>,46:55.7
04c54740-b19a-4634-8289-417512aef465,15,Arabian_camel,<memory at 0x7f42bde81e40>,46:56.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,9,sunscreen,<memory at 0x7f42bde81f00>,46:57.0
9e1fb109-1b26-4286-8506-b51f2aa48218,56,moving_van,<memory at 0x7f42bde81fc0>,46:56.0
9e1fb109-1b26-4286-8506-b51f2aa48218,46,bulletproof_vest,<memory at 0x7f42bde82080>,46:56.2
9e1fb109-1b26-4286-8506-b51f2aa48218,41,chain_saw,<memory at 0x7f42bde82140>,46:56.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,95,nematode,<memory at 0x7f42bde82200>,46:58.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,25,studio_couch,<memory at 0x7f42bde822c0>,46:59.2
04c54740-b19a-4634-8289-417512aef465,89,thresher,<memory at 0x7f42bde82380>,46:56.6
9e1fb109-1b26-4286-8506-b51f2aa48218,87,cocktail_shaker,<memory at 0x7f42bde82440>,46:56.8
04c54740-b19a-4634-8289-417512aef465,57,punching_bag,<memory at 0x7f42bde82500>,46:56.8
04c54740-b19a-4634-8289-417512aef465,7,tick,<memory at 0x7f42bde825c0>,46:56.9
9e1fb109-1b26-4286-8506-b51f2aa48218,65,black_stork,<memory at 0x7f42bde82680>,46:57.1
04c54740-b19a-4634-8289-417512aef465,3,Old_English_sheepdog,<memory at 0x7f42bde82740>,46:57.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,38,red_fox,<memory at 0x7f42bde82800>,46:57.2
04c54740-b19a-4634-8289-417512aef465,28,table_lamp,<memory at 0x7f42bde828c0>,46:57.3
04c54740-b19a-4634-8289-417512aef465,86,waffle_iron,<memory at 0x7f42bde82980>,46:57.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,13,ocarina,<memory at 0x7f42bde82a40>,46:57.9
9e1fb109-1b26-4286-8506-b51f2aa48218,96,golf_ball,<memory at 0x7f42bde82b00>,46:58.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,87,desktop_computer,<memory at 0x7f42bde82bc0>,46:58.5
04c54740-b19a-4634-8289-417512aef465,57,acorn,<memory at 0x7f42bde82c80>,46:58.7
04c54740-b19a-4634-8289-417512aef465,99,nematode,<memory at 0x7f42bde82d40>,46:58.9
04c54740-b19a-4634-8289-417512aef465,41,safety_pin,<memory at 0x7f42bde82e00>,46:59.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,32,abaya,<memory at 0x7f42bde82ec0>,46:59.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,72,platypus,<memory at 0x7f42bde82f80>,46:59.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,11,Windsor_tie,<memory at 0x7f42bde83040>,46:59.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,1,nematode,<memory at 0x7f42bde83100>,47:00.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,7,ant,<memory at 0x7f42bde831c0>,47:00.6
9e1fb109-1b26-4286-8506-b51f2aa48218,29,coyote,<memory at 0x7f42bde83280>,47:00.8
04c54740-b19a-4634-8289-417512aef465,29,dingo,<memory at 0x7f42bde83340>,47:01.1
9e1fb109-1b26-4286-8506-b51f2aa48218,40,pedestal,<memory at 0x7f42bde83400>,47:01.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,98,theater_curtain,<memory at 0x7f42bde834c0>,47:01.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,60,gong,<memory at 0x7f42bde83580>,47:01.3
04c54740-b19a-4634-8289-417512aef465,49,alp,<memory at 0x7f42bde83640>,47:02.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,46,Windsor_tie,<memory at 0x7f42bde83700>,47:01.8
9e1fb109-1b26-4286-8506-b51f2aa48218,42,macaque,<memory at 0x7f42bde837c0>,47:01.6
04c54740-b19a-4634-8289-417512aef465,24,oboe,<memory at 0x7f42bde83880>,47:17.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,43,lion,<memory at 0x7f42bde83940>,47:01.7
04c54740-b19a-4634-8289-417512aef465,82,screen,<memory at 0x7f42bde83a00>,47:01.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,68,worm_fence,<memory at 0x7f42bde83ac0>,47:02.1
04c54740-b19a-4634-8289-417512aef465,99,nematode,<memory at 0x7f42bde83b80>,47:02.1
04c54740-b19a-4634-8289-417512aef465,60,rapeseed,<memory at 0x7f42bde83c40>,47:46.8
04c54740-b19a-4634-8289-417512aef465,13,moving_van,<memory at 0x7f42bde83d00>,47:18.6
9e1fb109-1b26-4286-8506-b51f2aa48218,12,whiskey_jug,<memory at 0x7f42bde83dc0>,47:18.8
9e1fb109-1b26-4286-8506-b51f2aa48218,78,nematode,<memory at 0x7f42bde83e80>,47:02.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,24,cockroach,<memory at 0x7f42bde83f40>,47:03.1
9e1fb109-1b26-4286-8506-b51f2aa48218,24,tick,<memory at 0x7f42bde88040>,47:02.8
04c54740-b19a-4634-8289-417512aef465,86,dishwasher,<memory at 0x7f42bde88100>,47:03.5
1bf05637-3c56-45ef-8d93-e6c3f244672f,69,nematode,<memory at 0x7f42bde881c0>,47:03.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,20,folding_chair,<memory at 0x7f42bde88280>,47:04.4
04c54740-b19a-4634-8289-417512aef465,69,punching_bag,<memory at 0x7f42bde88340>,47:03.9
9e1fb109-1b26-4286-8506-b51f2aa48218,79,barn_spider,<memory at 0x7f42bde88400>,47:04.4
04c54740-b19a-4634-8289-417512aef465,99,nematode,<memory at 0x7f42bde884c0>,47:04.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,4,lesser_panda,<memory at 0x7f42bde88580>,47:04.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,41,lawn_mower,<memory at 0x7f42bde88640>,47:04.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,22,digital_clock,<memory at 0x7f42bde88700>,47:05.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,99,nematode,<memory at 0x7f42bde887c0>,47:05.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,48,moped,<memory at 0x7f42bde88880>,47:05.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,11,bulletproof_vest,<memory at 0x7f42bde88940>,47:05.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,98,knee_pad,<memory at 0x7f42bde88a00>,47:05.7
9e1fb109-1b26-4286-8506-b51f2aa48218,0,bell_pepper,<memory at 0x7f42bde88ac0>,47:05.9
04c54740-b19a-4634-8289-417512aef465,38,plane,<memory at 0x7f42bde88b80>,47:05.9
9e1fb109-1b26-4286-8506-b51f2aa48218,62,daisy,<memory at 0x7f42bde88c40>,47:06.5
04c54740-b19a-4634-8289-417512aef465,10,face_powder,<memory at 0x7f42bde88d00>,47:06.9
9e1fb109-1b26-4286-8506-b51f2aa48218,38,plane,<memory at 0x7f42bde88dc0>,47:07.6
04c54740-b19a-4634-8289-417512aef465,94,chiffonier,<memory at 0x7f42bde88e80>,47:06.3
04c54740-b19a-4634-8289-417512aef465,28,hourglass,<memory at 0x7f42bde88f40>,47:21.2
1bf05637-3c56-45ef-8d93-e6c3f244672f,82,daisy,<memory at 0x7f42bde89000>,47:06.4
04c54740-b19a-4634-8289-417512aef465,0,Granny_Smith,<memory at 0x7f42bde890c0>,47:06.5
9e1fb109-1b26-4286-8506-b51f2aa48218,71,Arabian_camel,<memory at 0x7f42bde89180>,47:06.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,60,black_grouse,<memory at 0x7f42bde89240>,47:08.1
1bf05637-3c56-45ef-8d93-e6c3f244672f,53,whistle,<memory at 0x7f42bde89300>,47:06.9
04c54740-b19a-4634-8289-417512aef465,30,dugong,<memory at 0x7f42bde893c0>,47:08.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,40,espresso_maker,<memory at 0x7f42bde89480>,47:08.3
9e1fb109-1b26-4286-8506-b51f2aa48218,28,cocktail_shaker,<memory at 0x7f42bde89540>,47:08.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,29,African_chameleon,<memory at 0x7f42bde89600>,47:08.9
04c54740-b19a-4634-8289-417512aef465,69,letter_opener,<memory at 0x7f42bde896c0>,47:09.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,19,Brittany_spaniel,<memory at 0x7f42bde89780>,47:10.1
04c54740-b19a-4634-8289-417512aef465,30,grey_whale,<memory at 0x7f42bde89840>,47:09.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,33,langur,<memory at 0x7f42bde89900>,47:10.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,23,dugong,<memory at 0x7f42bde899c0>,47:09.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,99,nematode,<memory at 0x7f42bde89a80>,47:09.5
1bf05637-3c56-45ef-8d93-e6c3f244672f,41,lawn_mower,<memory at 0x7f42bde89b40>,47:10.1
04c54740-b19a-4634-8289-417512aef465,76,fox_squirrel,<memory at 0x7f42bde89c00>,47:11.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,34,worm_fence,<memory at 0x7f42bde89cc0>,47:11.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,56,three-toed_sloth,<memory at 0x7f42bde89d80>,47:11.0
04c54740-b19a-4634-8289-417512aef465,41,lawn_mower,<memory at 0x7f42bde89e40>,47:10.4
9e1fb109-1b26-4286-8506-b51f2aa48218,5,folding_chair,<memory at 0x7f42bde89f00>,47:10.9
9e1fb109-1b26-4286-8506-b51f2aa48218,83,rubber_eraser,<memory at 0x7f42bde89fc0>,47:11.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,86,lotion,<memory at 0x7f42bde8a080>,47:11.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,82,daisy,<memory at 0x7f42bde8a140>,47:11.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,30,dugong,<memory at 0x7f42bde8a200>,47:11.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,26,Windsor_tie,<memory at 0x7f42bde8a2c0>,47:11.6
04c54740-b19a-4634-8289-417512aef465,9,beer_bottle,<memory at 0x7f42bde8a380>,47:11.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,0,hip,<memory at 0x7f42bde8a440>,47:11.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,23,black_grouse,<memory at 0x7f42bde8a500>,47:11.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,40,table_lamp,<memory at 0x7f42bde8a5c0>,47:13.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,15,Arabian_camel,<memory at 0x7f42bde8a680>,47:12.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,50,Windsor_tie,<memory at 0x7f42bde8a740>,47:12.9
9e1fb109-1b26-4286-8506-b51f2aa48218,50,slide_rule,<memory at 0x7f42bde8a800>,47:12.9
04c54740-b19a-4634-8289-417512aef465,49,alp,<memory at 0x7f42bde8a8c0>,47:12.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,46,bulletproof_vest,<memory at 0x7f42bde8a980>,47:13.0
04c54740-b19a-4634-8289-417512aef465,40,water_tower,<memory at 0x7f42bde8aa40>,47:22.6
1bf05637-3c56-45ef-8d93-e6c3f244672f,43,lion,<memory at 0x7f42bde8ab00>,47:14.1
04c54740-b19a-4634-8289-417512aef465,37,paddle,<memory at 0x7f42bde8abc0>,47:14.1
04c54740-b19a-4634-8289-417512aef465,24,thresher,<memory at 0x7f42bde8ac80>,47:23.0
9e1fb109-1b26-4286-8506-b51f2aa48218,18,letter_opener,<memory at 0x7f42bde8ad40>,47:14.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,67,dugong,<memory at 0x7f42bde8ae00>,47:14.2
9e1fb109-1b26-4286-8506-b51f2aa48218,91,eft,<memory at 0x7f42bde8aec0>,47:14.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,5,chiffonier,<memory at 0x7f42bde8af80>,47:14.7
9e1fb109-1b26-4286-8506-b51f2aa48218,69,yawl,<memory at 0x7f42bde8b040>,47:15.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,69,airliner,<memory at 0x7f42bde8b100>,47:15.5
9e1fb109-1b26-4286-8506-b51f2aa48218,83,ping-pong_ball,<memory at 0x7f42bde8b1c0>,47:15.6
9e1fb109-1b26-4286-8506-b51f2aa48218,94,lighter,<memory at 0x7f42bde8b280>,47:15.8
9e1fb109-1b26-4286-8506-b51f2aa48218,24,tick,<memory at 0x7f42bde8b340>,47:16.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,10,pedestal,<memory at 0x7f42bde8b400>,47:16.0
04c54740-b19a-4634-8289-417512aef465,73,dugong,<memory at 0x7f42bde8b4c0>,47:16.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,71,lakeside,<memory at 0x7f42bde8b580>,47:16.1
1bf05637-3c56-45ef-8d93-e6c3f244672f,60,promontory,<memory at 0x7f42bde8b640>,47:16.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,71,container_ship,<memory at 0x7f42bde8b700>,47:16.5
04c54740-b19a-4634-8289-417512aef465,93,dugong,<memory at 0x7f42bde8b7c0>,47:16.7
9e1fb109-1b26-4286-8506-b51f2aa48218,36,polecat,<memory at 0x7f42bde8b880>,47:16.7
eb1e3d68-fa70-4581-b045-3d1e58499d88,75,skunk,<memory at 0x7f42bde8b940>,47:18.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,27,snow_leopard,<memory at 0x7f42bde8ba00>,47:16.8
04c54740-b19a-4634-8289-417512aef465,40,Windsor_tie,<memory at 0x7f42bde8bac0>,47:16.8
eb1e3d68-fa70-4581-b045-3d1e58499d88,12,theater_curtain,<memory at 0x7f42bde8bb80>,47:17.2
1bf05637-3c56-45ef-8d93-e6c3f244672f,89,thresher,<memory at 0x7f42bde8bc40>,47:17.2
04c54740-b19a-4634-8289-417512aef465,81,moving_van,<memory at 0x7f42bde8bd00>,47:19.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,34,red_fox,<memory at 0x7f42bde8bdc0>,47:17.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,86,digital_watch,<memory at 0x7f42bde8be80>,47:17.9
eb1e3d68-fa70-4581-b045-3d1e58499d88,63,pedestal,<memory at 0x7f42bde8bf40>,48:25.9
9e1fb109-1b26-4286-8506-b51f2aa48218,80,fox_squirrel,<memory at 0x7f42bde98040>,48:26.0
04c54740-b19a-4634-8289-417512aef465,26,tick,<memory at 0x7f42bde98100>,48:26.0
1bf05637-3c56-45ef-8d93-e6c3f244672f,75,sloth_bear,<memory at 0x7f42bde981c0>,48:26.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,99,nematode,<memory at 0x7f42bde98280>,47:16.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,58,moving_van,<memory at 0x7f42bde98340>,47:16.7
04c54740-b19a-4634-8289-417512aef465,47,worm_fence,<memory at 0x7f42bde98400>,47:16.7
9e1fb109-1b26-4286-8506-b51f2aa48218,13,moving_van,<memory at 0x7f42bde984c0>,47:16.8
eb1e3d68-fa70-4581-b045-3d1e58499d88,62,black_grouse,<memory at 0x7f42bde98580>,47:16.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,94,Windsor_tie,<memory at 0x7f42bde98640>,47:17.0
9e1fb109-1b26-4286-8506-b51f2aa48218,82,daisy,<memory at 0x7f42bde98700>,47:17.0
9e1fb109-1b26-4286-8506-b51f2aa48218,75,sidewinder,<memory at 0x7f42bde987c0>,47:17.1
04c54740-b19a-4634-8289-417512aef465,67,platypus,<memory at 0x7f42bde98880>,47:17.2
1bf05637-3c56-45ef-8d93-e6c3f244672f,56,goldfish,<memory at 0x7f42bde98940>,47:17.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,83,strawberry,<memory at 0x7f42bde98a00>,47:17.6
9e1fb109-1b26-4286-8506-b51f2aa48218,99,nematode,<memory at 0x7f42bde98ac0>,47:17.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,99,sunscreen,<memory at 0x7f42bde98b80>,47:17.8
04c54740-b19a-4634-8289-417512aef465,59,limpkin,<memory at 0x7f42bde98c40>,47:17.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,28,maraca,<memory at 0x7f42bde98d00>,47:18.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,76,yawl,<memory at 0x7f42bde98dc0>,47:19.0
04c54740-b19a-4634-8289-417512aef465,57,nipple,<memory at 0x7f42bde98e80>,47:18.8
9e1fb109-1b26-4286-8506-b51f2aa48218,78,sidewinder,<memory at 0x7f42bde98f40>,47:18.9
04c54740-b19a-4634-8289-417512aef465,67,grey_whale,<memory at 0x7f42bde99000>,47:19.1
eb1e3d68-fa70-4581-b045-3d1e58499d88,55,dugong,<memory at 0x7f42bde990c0>,47:19.1
9e1fb109-1b26-4286-8506-b51f2aa48218,96,safety_pin,<memory at 0x7f42bde99180>,47:19.1
04c54740-b19a-4634-8289-417512aef465,0,maraca,<memory at 0x7f42bde99240>,47:19.9
9e1fb109-1b26-4286-8506-b51f2aa48218,87,screen,<memory at 0x7f42bde99300>,47:19.4
eb1e3d68-fa70-4581-b045-3d1e58499d88,79,barn_spider,<memory at 0x7f42bde993c0>,47:21.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,76,Band_Aid,<memory at 0x7f42bde99480>,47:21.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,56,seashore,<memory at 0x7f42bde99540>,47:21.5
eb1e3d68-fa70-4581-b045-3d1e58499d88,71,seashore,<memory at 0x7f42bde99600>,47:21.8
04c54740-b19a-4634-8289-417512aef465,18,hourglass,<memory at 0x7f42bde996c0>,47:21.8
1bf05637-3c56-45ef-8d93-e6c3f244672f,79,barn_spider,<memory at 0x7f42bde99780>,47:22.2
eb1e3d68-fa70-4581-b045-3d1e58499d88,39,cash_machine,<memory at 0x7f42bde99840>,47:22.5
04c54740-b19a-4634-8289-417512aef465,39,pedestal,<memory at 0x7f42bde99900>,47:22.2
04c54740-b19a-4634-8289-417512aef465,57,nipple,<memory at 0x7f42bde999c0>,47:22.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,71,promontory,<memory at 0x7f42bde99a80>,47:22.7
04c54740-b19a-4634-8289-417512aef465,2,diaper,<memory at 0x7f42bde99b40>,47:23.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,94,wardrobe,<memory at 0x7f42bde99c00>,48:25.9
1bf05637-3c56-45ef-8d93-e6c3f244672f,4,affenpinscher,<memory at 0x7f42bde99cc0>,48:26.3
9e1fb109-1b26-4286-8506-b51f2aa48218,35,theater_curtain,<memory at 0x7f42bde99d80>,48:26.7
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,71,dugong,<memory at 0x7f42bde99e40>,48:26.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,33,limpkin,<memory at 0x7f42bde99f00>,48:26.8
2df87f9f-90c5-45e2-8f7e-1601d54aca4f,15,worm_fence,<memory at 0x7f42bde99fc0>,48:26.7
9e1fb109-1b26-4286-8506-b51f2aa48218,21,sloth_bear,<memory at 0x7f42bde9a080>,48:27.0
9e1fb109-1b26-4286-8506-b51f2aa48218,57,acorn,<memory at 0x7f42bde9a140>,47:23.1
9e1fb109-1b26-4286-8506-b51f2aa48218,67,rock_beauty,<memory at 0x7f42bde9a200>,47:23.5
04c54740-b19a-4634-8289-417512aef465,79,vine_snake,<memory at 0x7f42bde9a2c0>,47:23.3
eb1e3d68-fa70-4581-b045-3d1e58499d88,22,whiskey_jug,<memory at 0x7f42bde9a380>,47:23.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,82,daisy,<memory at 0x7f42bde9a440>,47:23.6
eb1e3d68-fa70-4581-b045-3d1e58499d88,23,geyser,<memory at 0x7f42bde9a500>,47:25.4
1bf05637-3c56-45ef-8d93-e6c3f244672f,60,golf_ball,<memory at 0x7f42bde9a5c0>,47:26.3
1bf05637-3c56-45ef-8d93-e6c3f244672f,87,hand-held_computer,<memory at 0x7f42bde9a680>,47:25.6
04c54740-b19a-4634-8289-417512aef465,75,Madagascar_cat,<memory at 0x7f42bde9a740>,47:29.6
9e1fb109-1b26-4286-8506-b51f2aa48218,95,killer_whale,<memory at 0x7f42bde9a800>,47:29.7
1bf05637-3c56-45ef-8d93-e6c3f244672f,99,nematode,<memory at 0x7f42bde9a8c0>,47:24.0
eb1e3d68-fa70-4581-b045-3d1e58499d88,71,lakeside,<memory at 0x7f42bde9a980>,47:24.4
